"device_id","created_at","feed_entry_id","luminosity_value","vibration_value","alert"
1885576,"2024-12-02T14:19:49Z",519177,"475","0","1"
1885576,"2024-12-02T14:20:07Z",519178,"478","0","1"
1885576,"2024-12-02T14:20:38Z",519179,"493","0","1"
1885576,"2024-12-02T14:20:50Z",519180,,"0�","1"
1885576,"2024-12-02T14:21:15Z",519181,"489","0","1"
1885576,"2024-12-02T14:21:40Z",519182,"480","0","1"
1885576,"2024-12-02T14:21:51Z",519183,"478","0","1"
1885576,"2024-12-02T14:22:59Z",519184,"496","0","1"
1885576,"2024-12-02T14:23:41Z",519185,"490","0","1"
1885576,"2024-12-02T14:23:54Z",519186,"497","0","1"
1885576,"2024-12-02T14:24:07Z",519187,"486","0","1"
1885576,"2024-12-02T14:25:07Z",519188,"489","0","1"
1885576,"2024-12-02T14:25:45Z",519189,"485","0","1"
1885576,"2024-12-02T14:25:56Z",519190,"483","0","1"
1885576,"2024-12-02T14:26:20Z",519191,"485","0","1"
1885576,"2024-12-02T14:26:46Z",519192,"486","0","1"
1885576,"2024-12-02T14:26:57Z",519193,"473","0","1"
1885576,"2024-12-02T14:27:17Z",519194,"496","0","1"
1885576,"2024-12-02T14:27:52Z",519195,"497","0","1"
1885576,"2024-12-02T14:28:18Z",519196,"477","0","1"
1885576,"2024-12-02T14:28:48Z",519197,"491","0","1"
1885576,"2024-12-02T14:29:01Z",519198,"488","0","1"
1885576,"2024-12-02T14:29:11Z",519199,"487","0","1"
1885576,"2024-12-02T14:30:07Z",519200,"497","0","1"
1885576,"2024-12-02T14:30:19Z",519201,"474","0","1"
1885576,"2024-12-02T14:31:14Z",519202,"494","0","1"
1885576,"2024-12-02T14:31:27Z",519203,"476","0","1"
1885576,"2024-12-02T14:31:40Z",519204,"483","0","1"
1885576,"2024-12-02T14:32:10Z",519205,"493","0","1"
1885576,"2024-12-02T14:32:45Z",519206,"481","0","1"
1885576,"2024-12-02T14:33:16Z",519207,"478","0","1"
1885576,"2024-12-02T14:33:28Z",519208,"477","0","1"
1885576,"2024-12-02T14:33:59Z",519209,"473","0","1"
1885576,"2024-12-02T14:35:12Z",519210,"474","0","1"
1885576,"2024-12-02T14:35:55Z",519211,"479","0","1"
1885576,"2024-12-02T14:36:45Z",519212,"480","0","1"
1885576,"2024-12-02T14:37:04Z",519213,"476","0","1"
1885576,"2024-12-02T14:37:21Z",519214,"487","0","1"
1885576,"2024-12-02T14:37:34Z",519215,"489","0","1"
1885576,"2024-12-02T14:37:47Z",519216,"473","0","1"
1885576,"2024-12-02T14:38:05Z",519217,"473","0","1"
1885576,"2024-12-02T14:38:22Z",519218,"473","0","1"
1885576,"2024-12-02T14:38:35Z",519219,"497","0","1"
1885576,"2024-12-02T14:39:18Z",519220,"496","0","1"
1885576,"2024-12-02T14:40:06Z",519221,"489","0","1"
1885576,"2024-12-02T14:40:18Z",519222,"494","0","1"
1885576,"2024-12-02T14:40:32Z",519223,"489","0","1"
1885576,"2024-12-02T14:40:49Z",519224,"478","0","1"
1885576,"2024-12-02T14:41:14Z",519225,"472","0","1"
1885576,"2024-12-02T14:41:25Z",519226,"472","0","1"
1885576,"2024-12-02T14:42:02Z",519227,"481","0","1"
1885576,"2024-12-02T14:42:20Z",519228,"484","0","1"
1885576,"2024-12-02T14:43:03Z",519229,"491","0","1"
1885576,"2024-12-02T14:43:15Z",519230,"491","0","1"
1885576,"2024-12-02T14:43:46Z",519231,"485","0","1"
1885576,"2024-12-02T14:43:58Z",519232,"487","0","1"
1885576,"2024-12-02T14:45:07Z",519233,"481","0","1"
1885576,"2024-12-02T14:45:24Z",519234,"497","0","1"
1885576,"2024-12-02T14:46:44Z",519235,"474","0","1"
1885576,"2024-12-02T14:46:56Z",519236,"473","0","1"
1885576,"2024-12-02T14:47:50Z",519237,"496","0","1"
1885576,"2024-12-02T14:48:03Z",519238,"473","0","1"
1885576,"2024-12-02T14:49:24Z",519239,"498","0","1"
1885576,"2024-12-02T14:49:40Z",519240,"475","0","1"
1885576,"2024-12-02T14:50:18Z",519241,"493","0","1"
1885576,"2024-12-02T14:51:44Z",519242,"491","0","1"
1885576,"2024-12-02T14:52:14Z",519243,"482","0","1"
1885576,"2024-12-02T14:52:57Z",519244,"483","0","1"
1885576,"2024-12-02T14:53:14Z",519245,"476","0","1"
1885576,"2024-12-02T14:53:27Z",519246,"474","0","1"
1885576,"2024-12-02T14:53:57Z",519247,"496","0","1"
1885576,"2024-12-02T14:55:06Z",519248,"498","0","1"
1885576,"2024-12-02T14:55:18Z",519249,"481","0","1"
1885576,"2024-12-02T14:55:48Z",519250,"492","0","1"
1885576,"2024-12-02T14:56:19Z",519251,"473","0","1"
1885576,"2024-12-02T14:56:31Z",519252,"484","0","1"
1885576,"2024-12-02T14:56:42Z",519253,"481","0","1"
1885576,"2024-12-02T14:57:07Z",519254,"488","0","1"
1885576,"2024-12-02T14:57:37Z",519255,"478","0","1"
1885576,"2024-12-02T14:58:46Z",519256,"497","0","1"
1885576,"2024-12-02T14:59:10Z",519257,"485","0","1"
1885576,"2024-12-02T14:59:58Z",519258,"497","0","1"
1885576,"2024-12-02T15:00:41Z",519259,"485","0","1"
1885576,"2024-12-02T15:00:53Z",519260,"473","0","1"
1885576,"2024-12-02T15:01:18Z",519261,"494","0","1"
1885576,"2024-12-02T15:01:42Z",519262,"475","0","1"
1885576,"2024-12-02T15:02:01Z",519263,"475","0","1"
1885576,"2024-12-02T15:02:25Z",519264,"474","0","1"
1885576,"2024-12-02T15:02:55Z",519265,"492","0","1"
1885576,"2024-12-02T15:03:07Z",519266,"489","0","1"
1885576,"2024-12-02T15:03:46Z",519267,"491","0","1"
1885576,"2024-12-02T15:04:21Z",519268,"124","0","1"
1885576,"2024-12-02T15:04:46Z",519269,"125","0","1"
1885576,"2024-12-02T15:05:16Z",519270,"126","0","1"
1885576,"2024-12-02T15:05:34Z",519271,"126","0","1"
1885576,"2024-12-02T15:06:11Z",519272,"126","0","1"
1885576,"2024-12-02T15:06:24Z",519273,"126","0","1"
1885576,"2024-12-02T15:06:47Z",519274,"126","0","1"
1885576,"2024-12-02T15:07:18Z",519275,"127","0","1"
1885576,"2024-12-02T15:07:30Z",519276,"127","0","1"
1885576,"2024-12-02T15:08:13Z",519277,"127","0","1"
1885576,"2024-12-02T15:08:25Z",519278,"128","0","1"
1885576,"2024-12-02T15:08:43Z",519279,"128","0","1"
1885576,"2024-12-02T15:08:56Z",519280,"128","0","1"
1885576,"2024-12-02T15:09:39Z",519281,"127","0","1"
1885576,"2024-12-02T15:10:04Z",519282,"127","0","1"
1885576,"2024-12-02T15:10:22Z",519283,"127","0","1"
1885576,"2024-12-02T15:10:41Z",519284,"126","0","1"
1885576,"2024-12-02T15:11:34Z",519285,"124","0","1"
1885576,"2024-12-02T15:11:53Z",519286,"123","0","1"
1885576,"2024-12-02T15:12:30Z",519287,"122","0","1"
1885576,"2024-12-02T15:12:42Z",519288,"121","0","1"
1885576,"2024-12-02T15:12:55Z",519289,"121","0","1"
1885576,"2024-12-02T15:13:38Z",519290,"119","0","1"
1885576,"2024-12-02T15:14:01Z",519291,"118","0","1"
1885576,"2024-12-02T15:14:14Z",519292,"118","0","1"
1885576,"2024-12-02T15:14:26Z",519293,"117","0","1"
1885576,"2024-12-02T15:14:56Z",519294,"117","0","1"
1885576,"2024-12-02T15:15:09Z",519295,"117","0","1"
1885576,"2024-12-02T15:15:47Z",519296,"116","0","1"
1885576,"2024-12-02T15:15:58Z",519297,"116","0","1"
1885576,"2024-12-02T15:16:10Z",519298,"115","0","1"
1885576,"2024-12-02T15:16:22Z",519299,"115","0","1"
1885576,"2024-12-02T15:16:48Z",519300,"115","0","1"
1885576,"2024-12-02T15:17:05Z",519301,"114","0","1"
1885576,"2024-12-02T15:17:18Z",519302,"114","0","1"
1885576,"2024-12-02T15:17:31Z",519303,"113","0","1"
1885576,"2024-12-02T15:17:41Z",519304,"113","0","1"
1885576,"2024-12-02T15:17:54Z",519305,"113","0","1"
1885576,"2024-12-02T15:18:19Z",519306,"112","0","1"
1885576,"2024-12-02T15:18:36Z",519307,"113","0","1"
1885576,"2024-12-02T15:18:48Z",519308,"112","0","1"
1885576,"2024-12-02T15:19:02Z",519309,"112","0","1"
1885576,"2024-12-02T15:19:20Z",519310,"112","0","1"
1885576,"2024-12-02T15:19:31Z",519311,"112","0","1"
1885576,"2024-12-02T15:19:44Z",519312,"112","0","1"
1885576,"2024-12-02T15:19:57Z",519313,"112","0","1"
1885576,"2024-12-02T15:20:14Z",519314,"112","0","1"
1885576,"2024-12-02T15:20:33Z",519315,"112","0","1"
1885576,"2024-12-02T15:20:45Z",519316,"112","0","1"
1885576,"2024-12-02T15:21:03Z",519317,"113","0","1"
1885576,"2024-12-02T15:21:15Z",519318,"113","0","1"
1885576,"2024-12-02T15:21:28Z",519319,"113","0","1"
1885576,"2024-12-02T15:21:41Z",519320,"113","0","1"
1885576,"2024-12-02T15:22:05Z",519321,"114","0","1"
1885576,"2024-12-02T15:22:17Z",519322,"114","0","1"
1885576,"2024-12-02T15:22:29Z",519323,"114","0","1"
1885576,"2024-12-02T15:23:07Z",519324,"115","0","1"
1885576,"2024-12-02T15:23:18Z",519325,"115","0","1"
1885576,"2024-12-02T15:23:30Z",519326,"115","0","1"
1885576,"2024-12-02T15:24:00Z",519327,"116","0","1"
1885576,"2024-12-02T15:24:13Z",519328,"116","0","1"
1885576,"2024-12-02T15:24:43Z",519329,"117","0","1"
1885576,"2024-12-02T15:25:02Z",519330,"117","0","1"
1885576,"2024-12-02T15:25:57Z",519331,"118","0","1"
1885576,"2024-12-02T15:26:16Z",519332,"118","0","1"
1885576,"2024-12-02T15:26:27Z",519333,"119","0","1"
1885576,"2024-12-02T15:26:39Z",519334,"119","0","1"
1885576,"2024-12-02T15:26:58Z",519335,"119","0","1"
1885576,"2024-12-02T15:27:28Z",519336,"120","0","1"
1885576,"2024-12-02T15:27:40Z",519337,"121","0","1"
1885576,"2024-12-02T15:27:59Z",519338,"122","0","1"
1885576,"2024-12-02T15:28:19Z",519339,"122","0","1"
1885576,"2024-12-02T15:28:37Z",519340,"123","0","1"
1885576,"2024-12-02T15:28:49Z",519341,"123","0","1"
1885576,"2024-12-02T15:29:24Z",519342,"123","0","1"
1885576,"2024-12-02T15:29:43Z",519343,"123","0","1"
1885576,"2024-12-02T15:30:08Z",519344,"122","0","1"
1885576,"2024-12-02T15:30:20Z",519345,"122","0","1"
1885576,"2024-12-02T15:30:38Z",519346,"122","0","1"
1885576,"2024-12-02T15:30:50Z",519347,"121","0","1"
1885576,"2024-12-02T15:31:03Z",519348,"121","0","1"
1885576,"2024-12-02T15:31:33Z",519349,"120","0","1"
1885576,"2024-12-02T15:31:58Z",519350,"120","0","1"
1885576,"2024-12-02T15:32:11Z",519351,"120","0","1"
1885576,"2024-12-02T15:32:46Z",519352,"119","0","1"
1885576,"2024-12-02T15:32:58Z",519353,"118","0","1"
1885576,"2024-12-02T15:33:11Z",519354,"118","0","1"
1885576,"2024-12-02T15:33:29Z",519355,"118","0","1"
1885576,"2024-12-02T15:33:47Z",519356,"118","0","1"
1885576,"2024-12-02T15:34:07Z",519357,"118","0","1"
1885576,"2024-12-02T15:34:18Z",519358,"118","0","1"
1885576,"2024-12-02T15:34:37Z",519359,"118","0","1"
1885576,"2024-12-02T15:34:48Z",519360,"118","0","1"
1885576,"2024-12-02T15:35:13Z",519361,"118","0","1"
1885576,"2024-12-02T15:35:31Z",519362,"507","0","1"
1885576,"2024-12-02T15:36:09Z",519363,"503","0","1"
1885576,"2024-12-02T15:36:45Z",519364,"501","0","1"
1885576,"2024-12-02T15:37:04Z",519365,"501","0","1"
1885576,"2024-12-02T15:37:23Z",519366,"497","0","1"
1885576,"2024-12-02T15:37:34Z",519367,"498","0","1"
1885576,"2024-12-02T15:38:28Z",519368,"483","0","1"
1885576,"2024-12-02T15:38:41Z",519369,"499","0","1"
1885576,"2024-12-02T15:39:06Z",519370,"478","0","1"
1885576,"2024-12-02T15:39:36Z",519371,"495","0","1"
1885576,"2024-12-02T15:39:49Z",519372,"496","0","1"
1885576,"2024-12-02T15:40:20Z",519373,"495","0","1"
1885576,"2024-12-02T15:40:44Z",519374,"496","0","1"
1885576,"2024-12-02T15:41:15Z",519375,"488","0","1"
1885576,"2024-12-02T15:41:38Z",519376,"481","0","1"
1885576,"2024-12-02T15:41:50Z",519377,"487","0","1"
1885576,"2024-12-02T15:42:40Z",519378,"481","0","1"
1885576,"2024-12-02T15:42:52Z",519379,"491","0","1"
1885576,"2024-12-02T15:43:04Z",519380,"482","0","1"
1885576,"2024-12-02T15:43:22Z",519381,"485","0","1"
1885576,"2024-12-02T15:43:34Z",519382,"479","0","1"
1885576,"2024-12-02T15:43:53Z",519383,"500","0","1"
1885576,"2024-12-02T15:44:30Z",519384,"493","0","1"
1885576,"2024-12-02T15:44:48Z",519385,"500","0","1"
1885576,"2024-12-02T15:45:00Z",519386,"480","0","1"
1885576,"2024-12-02T15:45:43Z",519387,"484","0","1"
1885576,"2024-12-02T15:46:21Z",519388,"477","0","1"
1885576,"2024-12-02T15:46:44Z",519389,"490","0","1"
1885576,"2024-12-02T15:47:02Z",519390,"482","0","1"
1885576,"2024-12-02T15:47:22Z",519391,"500","0","1"
1885576,"2024-12-02T15:47:40Z",519392,"500","0","1"
1885576,"2024-12-02T15:47:52Z",519393,"498","0","1"
1885576,"2024-12-02T15:48:04Z",519394,"486","0","1"
1885576,"2024-12-02T15:48:23Z",519395,"493","0","1"
1885576,"2024-12-02T15:48:59Z",519396,"500","0","1"
1885576,"2024-12-02T15:49:17Z",519397,"498","0","1"
1885576,"2024-12-02T15:49:55Z",519398,"497","0","1"
1885576,"2024-12-02T15:50:12Z",519399,"499","0","1"
1885576,"2024-12-02T15:50:37Z",519400,"496","0","1"
1885576,"2024-12-02T15:51:07Z",519401,"500","0","1"
1885576,"2024-12-02T15:51:20Z",519402,"500","0","1"
1885576,"2024-12-02T15:51:37Z",519403,"491","0","1"
1885576,"2024-12-02T15:51:56Z",519404,"479","0","1"
1885576,"2024-12-02T15:52:08Z",519405,"488","0","1"
1885576,"2024-12-02T15:52:26Z",519406,"493","0","1"
1885576,"2024-12-02T15:52:38Z",519407,"490","0","1"
1885576,"2024-12-02T15:53:21Z",519408,"492","0","1"
1885576,"2024-12-02T15:53:34Z",519409,"481","0","1"
1885576,"2024-12-02T15:53:52Z",519410,"500","0","1"
1885576,"2024-12-02T15:54:04Z",519411,"492","0","1"
1885576,"2024-12-02T15:54:35Z",519412,"48|",,"1"
1885576,"2024-12-02T15:55:30Z",519413,"500","0","1"
1885576,"2024-12-02T15:55:48Z",519414,"491","0","1"
1885576,"2024-12-02T15:56:31Z",519415,"476","0","1"
1885576,"2024-12-02T15:56:56Z",519416,"500","0","1"
1885576,"2024-12-02T15:57:14Z",519417,"494","0","1"
1885576,"2024-12-02T15:57:32Z",519418,"500","0","1"
1885576,"2024-12-02T15:57:44Z",519419,"497","0","1"
1885576,"2024-12-02T15:57:56Z",519420,"496","0","1"
1885576,"2024-12-02T15:58:52Z",519421,"498","0","1"
1885576,"2024-12-02T15:59:22Z",519422,"500","0","1"
1885576,"2024-12-02T15:59:48Z",519423,"481","0","1"
1885576,"2024-12-02T16:00:00Z",519424,"499","0","1"
1885576,"2024-12-02T16:00:11Z",519425,"479","0","1"
1885576,"2024-12-02T16:00:30Z",519426,"478","0","1"
1885576,"2024-12-02T16:00:50Z",519427,"496","0","1"
1885576,"2024-12-02T16:01:00Z",519428,"487","0","1"
1885576,"2024-12-02T16:01:31Z",519429,"500","0","1"
1885576,"2024-12-02T16:02:38Z",519430,"476","0","1"
1885576,"2024-12-02T16:03:03Z",519431,"495","0","1"
1885576,"2024-12-02T16:03:16Z",519432,"490","0","1"
1885576,"2024-12-02T16:03:46Z",519433,"474","0","1"
1885576,"2024-12-02T16:03:59Z",519434,"485","0","1"
1885576,"2024-12-02T16:04:22Z",519435,"491","0","1"
1885576,"2024-12-02T16:04:40Z",519436,"487","0","1"
1885576,"2024-12-02T16:05:00Z",519437,"477","0","1"
1885576,"2024-12-02T16:05:23Z",519438,"495","0","1"
1885576,"2024-12-02T16:05:42Z",519439,"472","0","1"
1885576,"2024-12-02T16:05:53Z",519440,"495","0","1"
1885576,"2024-12-02T16:06:06Z",519441,"483","0","1"
1885576,"2024-12-02T16:06:32Z",519442,"474","0","1"
1885576,"2024-12-02T16:06:49Z",519443,"475","0","1"
1885576,"2024-12-02T16:07:19Z",519444,"490","0","1"
1885576,"2024-12-02T16:07:50Z",519445,"470","0","1"
1885576,"2024-12-02T16:08:14Z",519446,"493","0","1"
1885576,"2024-12-02T16:08:51Z",519447,"484","0","1"
1885576,"2024-12-02T16:09:03Z",519448,"479","0","1"
1885576,"2024-12-02T16:09:33Z",519449,"474","0","1"
1885576,"2024-12-02T16:09:46Z",519450,"478","0","1"
1885576,"2024-12-02T16:09:58Z",519451,"478","0","1"
1885576,"2024-12-02T16:10:16Z",519452,"470","0","1"
1885576,"2024-12-02T16:10:28Z",519453,"483","0","1"
1885576,"2024-12-02T16:10:47Z",519454,"471","0","1"
1885576,"2024-12-02T16:11:06Z",519455,"486","0","1"
1885576,"2024-12-02T16:11:17Z",519456,"475","0","1"
1885576,"2024-12-02T16:11:56Z",519457,"479","0","1"
1885576,"2024-12-02T16:12:55Z",519458,"489","0","1"
1885576,"2024-12-02T16:13:08Z",519459,"475","0","1"
1885576,"2024-12-02T16:13:33Z",519460,"483","0","1"
1885576,"2024-12-02T16:14:09Z",519461,"479","0","1"
1885576,"2024-12-02T16:14:21Z",519462,"484","0","1"
1885576,"2024-12-02T16:14:59Z",519463,"476","0","1"
1885576,"2024-12-02T16:15:10Z",519464,"490","0","1"
1885576,"2024-12-02T16:16:12Z",519465,"493","0","1"
1885576,"2024-12-02T16:16:23Z",519466,"474","0","1"
1885576,"2024-12-02T16:16:42Z",519467,"473","0","1"
1885576,"2024-12-02T16:17:01Z",519468,"474","0","1"
1885576,"2024-12-02T16:17:24Z",519469,"484","0","1"
1885576,"2024-12-02T16:17:36Z",519470,"473","0","1"
1885576,"2024-12-02T16:17:55Z",519471,"491","0","1"
1885576,"2024-12-02T16:18:07Z",519472,"484","0","1"
1885576,"2024-12-02T16:18:33Z",519473,"471","0","1"
1885576,"2024-12-02T16:18:56Z",519474,"492","0","1"
1885576,"2024-12-02T16:19:08Z",519475,"474","0","1"
1885576,"2024-12-02T16:19:46Z",519476,"494","0","1"
1885576,"2024-12-02T16:20:34Z",519477,"482","0","1"
1885576,"2024-12-02T16:20:53Z",519478,"494","0","1"
1885576,"2024-12-02T16:21:12Z",519479,"494","0","1"
1885576,"2024-12-02T16:21:23Z",519480,"475","0","1"
1885576,"2024-12-02T16:21:35Z",519481,"491","0","1"
1885576,"2024-12-02T16:22:00Z",519482,"489","0","1"
1885576,"2024-12-02T16:22:56Z",519483,"480","0","1"
1885576,"2024-12-02T16:23:07Z",519484,"469","0","1"
1885576,"2024-12-02T16:23:38Z",519485,"494","0","1"
1885576,"2024-12-02T16:24:20Z",519486,"494","0","1"
1885576,"2024-12-02T16:24:39Z",519487,"479","0","1"
1885576,"2024-12-02T16:24:58Z",519488,"482","0","1"
1885576,"2024-12-02T16:25:29Z",519489,"480","0","1"
1885576,"2024-12-02T16:25:40Z",519490,"472","0","1"
1885576,"2024-12-02T16:25:52Z",519491,"484","0","1"
1885576,"2024-12-02T16:26:17Z",519492,"484","0","1"
1885576,"2024-12-02T16:26:35Z",519493,"477","0","1"
1885576,"2024-12-02T16:26:53Z",519494,"481","0","1"
1885576,"2024-12-02T16:27:06Z",519495,"469","0","1"
1885576,"2024-12-02T16:27:17Z",519496,"469","0","1"
1885576,"2024-12-02T16:28:00Z",519497,"489","0","1"
1885576,"2024-12-02T16:28:19Z",519498,"468","0","1"
1885576,"2024-12-02T16:28:31Z",519499,"471","0","1"
1885576,"2024-12-02T16:29:01Z",519500,"487","0","1"
1885576,"2024-12-02T16:29:44Z",519501,"493","0","1"
1885576,"2024-12-02T16:30:22Z",519502,"476","0","1"
1885576,"2024-12-02T16:32:05Z",519503,"494","0","1"
1885576,"2024-12-02T16:32:43Z",519504,"485","0","1"
1885576,"2024-12-02T16:33:13Z",519505,"492","0","1"
1885576,"2024-12-02T16:33:30Z",519506,"481","0","1"
1885576,"2024-12-02T16:33:43Z",519507,"481","0","1"
1885576,"2024-12-02T16:34:19Z",519508,"477","0","1"
1885576,"2024-12-02T16:34:44Z",519509,"492","0","1"
1885576,"2024-12-02T16:35:39Z",519510,"492","0","1"
1885576,"2024-12-02T16:37:00Z",519511,"471","0","1"
1885576,"2024-12-02T16:37:31Z",519512,"471","0","1"
1885576,"2024-12-02T16:37:47Z",519513,"477","0","1"
1885576,"2024-12-02T16:38:05Z",519514,"490","0","1"
1885576,"2024-12-02T16:38:18Z",519515,"477","0","1"
1885576,"2024-12-02T16:38:56Z",519516,"470","0","1"
1885576,"2024-12-02T16:40:02Z",519517,"478","0","1"
1885576,"2024-12-02T16:40:14Z",519518,"483","0","1"
1885576,"2024-12-02T16:40:27Z",519519,"476","0","1"
1885576,"2024-12-02T16:41:39Z",519520,"487","0","1"
1885576,"2024-12-02T16:41:52Z",519521,"489","0","1"
1885576,"2024-12-02T16:42:18Z",519522,"475","0","1"
1885576,"2024-12-02T16:42:53Z",519523,"470","0","1"
1885576,"2024-12-02T16:43:17Z",519524,"484","0","1"
1885576,"2024-12-02T16:43:43Z",519525,"490","0","1"
1885576,"2024-12-02T16:44:14Z",519526,"490","0","1"
1885576,"2024-12-02T16:44:37Z",519527,"481","0","1"
1885576,"2024-12-02T16:45:39Z",519528,"483","0","1"
1885576,"2024-12-02T16:45:58Z",519529,"468","0","1"
1885576,"2024-12-02T16:46:40Z",519530,"471","0","1"
1885576,"2024-12-02T16:47:40Z",519531,"485","0","1"
1885576,"2024-12-02T16:47:59Z",519532,"467","0","1"
1885576,"2024-12-02T16:49:36Z",519533,"472","0","1"
1885576,"2024-12-02T16:50:02Z",519534,"480","0","1"
1885576,"2024-12-02T16:50:32Z",519535,"493","0","1"
1885576,"2024-12-02T16:50:44Z",519536,"477","0","1"
1885576,"2024-12-02T16:50:57Z",519537,"469","0","1"
1885576,"2024-12-02T16:51:14Z",519538,"491","0","1"
1885576,"2024-12-02T16:51:45Z",519539,"476","0","1"
1885576,"2024-12-02T16:52:15Z",519540,"485","0","1"
1885576,"2024-12-02T16:52:35Z",519541,"472","0","1"
1885576,"2024-12-02T16:53:11Z",519542,"489","0","1"
1885576,"2024-12-02T16:53:29Z",519543,"485","0","1"
1885576,"2024-12-02T16:54:19Z",519544,"477","0","1"
1885576,"2024-12-02T16:55:07Z",519545,"474","0","1"
1885576,"2024-12-02T16:55:44Z",519546,"487","0","1"
1885576,"2024-12-02T16:56:02Z",519547,"493","0","1"
1885576,"2024-12-02T16:56:32Z",519548,"491","0","1"
1885576,"2024-12-02T16:57:59Z",519549,"494","0","1"
1885576,"2024-12-02T16:59:23Z",519550,"481","0","1"
1885576,"2024-12-02T16:59:42Z",519551,"469","0","1"
1885576,"2024-12-02T17:00:06Z",519552,"491","0","1"
1885576,"2024-12-02T17:00:24Z",519553,"470","0","1"
1885576,"2024-12-02T17:01:03Z",519554,"474","0","1"
1885576,"2024-12-02T17:01:26Z",519555,"488","0","1"
1885576,"2024-12-02T17:01:45Z",519556,"469","0","1"
1885576,"2024-12-02T17:01:56Z",519557,"490","0","1"
1885576,"2024-12-02T17:02:08Z",519558,"492","0","1"
1885576,"2024-12-02T17:02:21Z",519559,"487","0","1"
1885576,"2024-12-02T17:03:53Z",519560,"483","0","1"
1885576,"2024-12-02T17:04:05Z",519561,"488","0","1"
1885576,"2024-12-02T17:05:50Z",519562,"483","0","1"
1885576,"2024-12-02T17:06:01Z",519563,"490","0","1"
1885576,"2024-12-02T17:06:25Z",519564,"473","0","1"
1885576,"2024-12-02T17:06:44Z",519565,"474","0","1"
1885576,"2024-12-02T17:06:56Z",519566,"485","0","1"
1885576,"2024-12-02T17:07:22Z",519567,"482","0","1"
1885576,"2024-12-02T17:08:17Z",519568,"493","0","1"
1885576,"2024-12-02T17:08:47Z",519569,"475","0","1"
1885576,"2024-12-02T17:09:47Z",519570,"467","0","1"
1885576,"2024-12-02T17:11:13Z",519571,"489","0","1"
1885576,"2024-12-02T17:11:26Z",519572,"487","0","1"
1885576,"2024-12-02T17:11:38Z",519573,"479","0","1"
1885576,"2024-12-02T17:13:47Z",519574,"470","0","1"
1885576,"2024-12-02T17:13:58Z",519575,"489","0","1"
1885576,"2024-12-02T17:14:29Z",519576,"466","0","1"
1885576,"2024-12-02T17:15:05Z",519577,"466","0","1"
1885576,"2024-12-02T17:15:35Z",519578,"484","0","1"
1885576,"2024-12-02T17:15:54Z",519579,"470","0","1"
1885576,"2024-12-02T17:16:25Z",519580,"482","0","1"
1885576,"2024-12-02T17:17:07Z",519581,"491","0","1"
1885576,"2024-12-02T17:17:44Z",519582,"474","0","1"
1885576,"2024-12-02T17:18:02Z",519583,"489","0","1"
1885576,"2024-12-02T17:18:21Z",519584,"470","0","1"
1885576,"2024-12-02T17:18:45Z",519585,"491","0","1"
1885576,"2024-12-02T17:19:16Z",519586,"488","0","1"
1885576,"2024-12-02T17:19:28Z",519587,"470","0","1"
1885576,"2024-12-02T17:19:46Z",519588,"486","0","1"
1885576,"2024-12-02T17:20:36Z",519589,"488","0","1"
1885576,"2024-12-02T17:21:12Z",519590,"477","0","1"
1885576,"2024-12-02T17:22:13Z",519591,"467","0","1"
1885576,"2024-12-02T17:22:25Z",519592,"468","0","1"
1885576,"2024-12-02T17:22:37Z",519593,"466","0","1"
1885576,"2024-12-02T17:23:15Z",519594,"486","0","1"
1885576,"2024-12-02T17:23:38Z",519595,"470","0","1"
1885576,"2024-12-02T17:23:51Z",519596,"468","0","1"
1885576,"2024-12-02T17:24:29Z",519597,"480","0","1"
1885576,"2024-12-02T17:25:16Z",519598,"486","0","1"
1885576,"2024-12-02T17:26:12Z",519599,"489","0","1"
1885576,"2024-12-02T17:26:30Z",519600,"483","0","1"
1885576,"2024-12-02T17:27:08Z",519601,"480","0","1"
1885576,"2024-12-02T17:27:43Z",519602,"478","0","1"
1885576,"2024-12-02T17:28:08Z",519603,"468","0","1"
1885576,"2024-12-02T17:28:26Z",519604,"486","0","1"
1885576,"2024-12-02T17:28:56Z",519605,"469","0","1"
1885576,"2024-12-02T17:29:21Z",519606,"469","0","1"
1885576,"2024-12-02T17:29:39Z",519607,"489","0","1"
1885576,"2024-12-02T17:30:05Z",519608,"484","0","1"
1885576,"2024-12-02T17:32:00Z",519609,"487","0","1"
1885576,"2024-12-02T17:32:12Z",519610,"481","0","1"
1885576,"2024-12-02T17:32:42Z",519611,"470","0","1"
1885576,"2024-12-02T17:32:55Z",519612,"478","0","1"
1885576,"2024-12-02T17:34:20Z",519613,"469","0","1"
1885576,"2024-12-02T17:34:46Z",519614,"491","0","1"
1885576,"2024-12-02T17:35:03Z",519615,"484","0","1"
1885576,"2024-12-02T17:35:34Z",519616,"484","0","1"
1885576,"2024-12-02T17:35:53Z",519617,"467","0","1"
1885576,"2024-12-02T17:36:29Z",519618,"478","0","1"
1885576,"2024-12-02T17:36:42Z",519619,"489","0","1"
1885576,"2024-12-02T17:36:59Z",519620,"483","0","1"
1885576,"2024-12-02T17:37:37Z",519621,"480","0","1"
1885576,"2024-12-02T17:38:25Z",519622,"484","0","1"
1885576,"2024-12-02T17:39:04Z",519623,"475","0","1"
1885576,"2024-12-02T17:40:04Z",519624,"468","0","1"
1885576,"2024-12-02T17:41:42Z",519625,"484","0","1"
1885576,"2024-12-02T17:42:11Z",519626,"470","0","1"
